"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L";"Category";"Restricted-Category";"Summary";"Language"
"0843105550";"Gnome from Nome (Serendipity)";"Stephen Cosgrove";"1978";"Price Stern Sloan";"http://images.amazon.com/images/P/0843105550.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0843105550.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0843105550.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"A gnome in Alaska desperately tries to find a way to get warm from the
inside out.";"en"
"0672324253";"Sams Teach Yourself C++ in 10 Minutes (2nd Edition)";"Jesse Liberty";"2002";"SAMS";"http://images.amazon.com/images/P/0672324253.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0672324253.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0672324253.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"3442722497";"Schnee, der auf Zedern fÃ?ÂĪllt.";"David Guterson";"1998";"Btb Bei Goldmann";"http://images.amazon.com/images/P/3442722497.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3442722497.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3442722497.01.LZZZZZZZ.jpg";"";"";"";""
"3442545544";"Mein deutsches Dschungelbuch.";"Wladimir Kaminer";"2003";"Goldmann";"http://images.amazon.com/images/P/3442545544.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3442545544.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3442545544.01.LZZZZZZZ.jpg";"['German essays']";"['Miscellaneous 6']";"Furchtlos durchstreift Kaminer als Forscher und GeschichtenerzÃĪhler
die entlegensten Winkel des Landes.";"de"
"3257225334";"Der Mann meiner TrÃ?ÂĪume. ErzÃ?ÂĪhlung.";"Doris DÃ?Âķrrie";"1992";"Diogenes Verlag";"http://images.amazon.com/images/P/3257225334.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3257225334.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3257225334.01.LZZZZZZZ.jpg";"";"";"";""
"3257206089";"Lalu lalula, arme kleine Ophelia. Eine unheimliche Liebesgeschichte.";"Fanny Morweiser";"1996";"Diogenes Verlag";"http://images.amazon.com/images/P/3257206089.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3257206089.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3257206089.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"Martha kann sich an ihre Kindheit nicht mehr erinnern.";"de"
"0312423187";"Dancer : A Novel";"Colum McCann";"2004";"Picador";"http://images.amazon.com/images/P/0312423187.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312423187.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312423187.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The author of The Side of Brightness presents a fictional account of
the life of Rudolf Nureyev, following his first ballet lessons under
Anna Vasileva, his relationship with the ambitious Yulia, and his
experiences with Venezuela hustler ...";"en"
"3746614007";"Die PÃ?ÂĪpstin.";"Donna Woolfolk Cross";"1998";"Aufbau Tb";"http://images.amazon.com/images/P/3746614007.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3746614007.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3746614007.01.LZZZZZZZ.jpg";"";"";"";""
"3548253652";"SchÃ?Âķner Schein trÃ?Âžgt.";"Jan Mehlum";"2002";"Ullstein Tb";"http://images.amazon.com/images/P/3548253652.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3548253652.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3548253652.01.LZZZZZZZ.jpg";"";"";"";""
"0140063331";"The Only Daughter";"Jessica Anderson";"1986";"Penguin USA";"http://images.amazon.com/images/P/0140063331.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140063331.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140063331.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"0679735909";"Possession : A Romance";"A.S. BYATT";"1991";"Vintage";"http://images.amazon.com/images/P/0679735909.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679735909.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679735909.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0380716542";"Birds of Prey: A Novel of Suspense";"J.A. Jance";"2002";"Avon";"http://images.amazon.com/images/P/0380716542.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380716542.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380716542.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"While accompanying his grandmother and her new husband to Alaska,
former Seattle homicide detective J. P. Beaumont finds himself
investigating the murder of middle-aged divorcTe Margaret Featherman
aboard a cruise ship, a crime in which the ...";"en"
"0380792486";"Outlaw Mountain: A Joanna Brady Mystery";"J.A. Jance";"2004";"Avon";"http://images.amazon.com/images/P/0380792486.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380792486.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380792486.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"But the slaying of a complex and truly uncommon senior is only one
thread in a bloody tapestry-as death follows death in horrific
succession, leading a dedicated officer of the law to risk everything
as she seeks answers in the lethal ...";"en"
"0670881767";"Twas the Night Before: A Love Story";"Jerry B. Jenkins";"1998";"Viking Books";"http://images.amazon.com/images/P/0670881767.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0670881767.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0670881767.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"0451523377";"Dracula (Signet Classics (Paperback))";"Bram Stoker";"1997";"Signet Classics";"http://images.amazon.com/images/P/0451523377.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451523377.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451523377.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0452281423";"The Claiming of Sleeping Beauty (Sleeping Beauty)";"A.N. Roquelaure";"1999";"Plume Books";"http://images.amazon.com/images/P/0452281423.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0452281423.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0452281423.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A beautifully designed boxed set of erotica by the bestselling author.
Rice&#39;s enormously successful &quot;Beauty&quot; books are based
very loosely on the Sleeping Beauty tale, and explore just about every
sexually explicit fantasy imaginable.";"en"
"0553581651";"Die upon a Kiss";"Barbara Hambly";"2002";"Bantam Books";"http://images.amazon.com/images/P/0553581651.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553581651.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553581651.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"2290314889";"La VÃ?ÂĐnus d'ille";"Prosper MÃ?ÂĐrimÃ?ÂĐe";"2001";"J'ai lu";"http://images.amazon.com/images/P/2290314889.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2290314889.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2290314889.01.LZZZZZZZ.jpg";"";"";"";""
"0380709139";"Ellen Tebbits (Cleary Reissue)";"Beverly Cleary";"1999";"HarperTrophy";"http://images.amazon.com/images/P/0380709139.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380709139.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380709139.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"Ellen Tebbits has a secret that she&#39;ll never share with anyone.";"en"
"0679775439";"The Wind-Up Bird Chronicle";"Haruki Murakami";"1998";"Vintage Books USA";"http://images.amazon.com/images/P/0679775439.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679775439.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679775439.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Superimposes the collapse of a marriage over the investigation into
recovered war memories and a man&#39;s search for his own identity";"en"
"8484034445";"metamorfosis, La (ClÃĄsicos selecciÃģn series)";"Franz Kafka";"2004";"Edimat Libros";"http://images.amazon.com/images/P/8484034445.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8484034445.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8484034445.01.LZZZZZZZ.jpg";"";"";"";""
"0345272609";"The Return of the King";"J. R. R. Tolkien";"1977";"Not Avail";"http://images.amazon.com/images/P/0345272609.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345272609.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345272609.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0345272595";"The Two Towers";"J. R. R. Tolkien";"1977";"Not Avail";"http://images.amazon.com/images/P/0345272595.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345272595.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345272595.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"";""
"0345272587";"The Fellowship of the Ring";"J. R. R. Tolkien";"1977";"Not Avail";"http://images.amazon.com/images/P/0345272587.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345272587.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345272587.01.LZZZZZZZ.jpg";"['Baggins, Frodo (Fictitious character)']";"['Miscellaneous 7']";"A new cover features artwork from the upcoming film adaptation of
&quot;The Lord of the Rings: The Fellowship of the Ring, &quot;
starring Elijah Wood, Sir Ian McKellen, Cate Blanchett, and Liv Tyler,
scheduled for release in December.";"en"
"3499433265";"DTV: Amoklauf Im Audimax";"Schwanitz";"0";"Rowohlt Taschenbuch Verlag GmbH";"http://images.amazon.com/images/P/3499433265.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3499433265.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3499433265.01.LZZZZZZZ.jpg";"";"";"";""
"3871340758";"Der Betroffenheitskult: Eine politische Sittengeschichte";"Cora Stephan";"1993";"Rowohlt";"http://images.amazon.com/images/P/3871340758.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3871340758.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3871340758.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"3498063618";"Ich aber bin hier geboren.";"Gregor Sander";"2002";"Rowohlt, Reinbek";"http://images.amazon.com/images/P/3498063618.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3498063618.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3498063618.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"3423122080";"Die FalschmÃ?Âžnzer. Tagebuch der FalschmÃ?Âžnzer.";"Andre Gide";"1996";"Dtv";"http://images.amazon.com/images/P/3423122080.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3423122080.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3423122080.01.LZZZZZZZ.jpg";"";"";"";""
"3548252443";"Chocolat. Das Buch zum Film.";"Joanne Harris";"2001";"Ullstein Tb";"http://images.amazon.com/images/P/3548252443.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3548252443.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3548252443.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"3404242327";"Nach dem groÃ?Â?en Feuer. ( Ab 10 J.).";"Wolfgang Hohlbein";"1997";"LÃ?Âžbbe";"http://images.amazon.com/images/P/3404242327.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3404242327.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3404242327.01.LZZZZZZZ.jpg";"";"";"";""
"3746680174";"Der Spion Gottes. Kurt Gerstein - ein SS- Offizier im Widerstand?";"Pierre Joffroy";"2002";"Aufbau Tb";"http://images.amazon.com/images/P/3746680174.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3746680174.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3746680174.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"Kurt Gerstein ist eine der widersprÃžchlichsten und rÃĪtselhaftesten
Gestalten der jÃžngeren deutschen Geschichte.";"de"
"3596215226";"Schachnovelle";"Stefan Zweig";"0";"Fischer Taschenbuch Verlag";"http://images.amazon.com/images/P/3596215226.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3596215226.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3596215226.01.LZZZZZZZ.jpg";"";"";"";""
"3518379089";"Die Abschiede.";"Friederike MayrÃ?Âķcker";"2002";"Suhrkamp";"http://images.amazon.com/images/P/3518379089.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3518379089.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3518379089.01.LZZZZZZZ.jpg";"";"";"";""
"3518373080";"Die verlorenen Spuren. Roman.";"Alejo Carpentier";"1982";"Suhrkamp";"http://images.amazon.com/images/P/3518373080.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3518373080.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3518373080.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"";""
"340460024X";"Hallo, hier bin ich!";"Willy Breinholst";"1980";"LÃ?Âžbbe";"http://images.amazon.com/images/P/340460024X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/340460024X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/340460024X.01.LZZZZZZZ.jpg";"";"";"";""
"0748702784";"A Midsummer Night's Dream: Original Text & Modern Verse (Shakespeare Made Easy Series)";"Alan Durband";"1995";"Trans-Atlantic Publications";"http://images.amazon.com/images/P/0748702784.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0748702784.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0748702784.01.LZZZZZZZ.jpg";"['Drama']";"['Drama']";"Theatre program.";"en"
"3257018959";"Die Geschichte von Herrn Sommer";"Patrick SÃžskind";"1991";"Diogenes";"http://images.amazon.com/images/P/3257018959.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3257018959.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3257018959.01.LZZZZZZZ.jpg";"";"";"";""
"0553240633";"Right Stuff";"Tom Wolfe";"1983";"Bantam Doubleday Dell";"http://images.amazon.com/images/P/0553240633.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553240633.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553240633.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0786817089";"The Arctic Incident (Artemis Fowl, Book 2)";"Eoin Colfer";"2003";"Miramax Kids";"http://images.amazon.com/images/P/0786817089.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0786817089.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0786817089.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"Artemis is at boarding school in Ireland when he suddenly receives an
urgent video-email from Russia.";"en"
"0385334923";"Tulip Fever";"DEBORAH MOGGACH";"2001";"Delta";"http://images.amazon.com/images/P/0385334923.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0385334923.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0385334923.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0345445856";"Milk Glass Moon (Ballantine Reader's Circle)";"ADRIANA TRIGIANI";"2003";"Ballantine Books";"http://images.amazon.com/images/P/0345445856.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345445856.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345445856.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Ave Maria faces unexpected tests of her faith, conscience, and
understanding as her daughter confronts adulthood, her friends in Big
Stone Gap deal with major life changes of their own, and her husband
sets out to reinvent his life.";"en"
"0743437136";"Wild Orchids : A Novel";"Jude Deveraux";"2004";"Pocket Books";"http://images.amazon.com/images/P/0743437136.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743437136.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743437136.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Jude Deveraux, whose &quot;enchanting and extraordinary&quot; (Chicago
Daily Herald) novels have enthralled millions, creates two of her most
memorable characters in this powerful bestseller.";"en"
"344272872X";"Lokalausgabe. Sonderausgabe.";"Shulamit Lapid";"2001";"Btb Bei Goldmann";"http://images.amazon.com/images/P/344272872X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/344272872X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/344272872X.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0684841215";"SOMETHING HAPPENED";"Joseph Heller";"1997";"Simon & Schuster";"http://images.amazon.com/images/P/0684841215.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0684841215.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0684841215.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"1587242583";"Fall on Your Knees (Wheeler Hardcover)";"Ann-Marie MacDonald";"2002";"Wheeler Publishing";"http://images.amazon.com/images/P/1587242583.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1587242583.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1587242583.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"";""
"3746616360";"Das Puppenkind.";"Eva Maaser";"2000";"Aufbau Tb";"http://images.amazon.com/images/P/3746616360.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3746616360.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3746616360.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"0140026177";"Penguin Book of English Short Stories";"Christopher Dolley";"0";"Penguin Putnam~trade";"http://images.amazon.com/images/P/0140026177.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140026177.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140026177.01.LZZZZZZZ.jpg";"";"";"";""
"0449221490";"L Is for Lawless";"Sue Grafton";"1996";"Fawcett Books";"http://images.amazon.com/images/P/0449221490.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449221490.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449221490.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Kinsey Millhone gets in over her head when she becomes involved in an
elusive mystery that entangles her in everyone&#39;s dirty laundry--
literally";"en"
"067943335X";"The House on Mango Street";"Sandra Cisneros";"1994";"Alfred A. Knopf";"http://images.amazon.com/images/P/067943335X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/067943335X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/067943335X.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0670033332";"Olivia Joules and the Overactive Imagination (Fielding, Helen)";"Helen Fielding";"2004";"Viking Books";"http://images.amazon.com/images/P/0670033332.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0670033332.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0670033332.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Journalist-turned-spy Olivia Joules finds herself drawn to Pierre
Ferramo, a man of impeccable taste and extraordinary wealth, until she
begins to worry that he is an international terrorist hiding behind a
sophisticated smokescreen.";"en"
"0060520515";"The Other Side of the Story : A Novel (Keyes, Marian)";"Marian Keyes";"2004";"William Morrow";"http://images.amazon.com/images/P/0060520515.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060520515.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060520515.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"042513699X";"Turtle Moon";"Alice Hoffman";"1993";"Berkley Publishing Group";"http://images.amazon.com/images/P/042513699X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/042513699X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/042513699X.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"When Lucy Rosen and her son Keith move to Verity, Florida, Keith runs
away with the baby of a murdered woman, and Lucy and Officer Julian
Cash chase after him. By the author of Illumination Night. Reprint.";"en"
"0679407715";"Saint Maybe";"Anne Tyler";"1991";"Ballantine Books";"http://images.amazon.com/images/P/0679407715.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679407715.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679407715.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Ian Bedloe&#39;s life is forever affected by an event that took place
years before--the night, in 1967, when he told his older brother, Dan,
that Dan&#39;s wife had been cheating on him and that the baby son Dan
had come to love was not his own";"en"
"0747273200";"Sisteria";"Sue Margolis";"1999";"Headline";"http://images.amazon.com/images/P/0747273200.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0747273200.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0747273200.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"015602943X";"The Time Traveler's Wife (Harvest Book)";"Audrey Niffenegger";"2004";"Harvest Books";"http://images.amazon.com/images/P/015602943X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/015602943X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/015602943X.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Passionately in love, Clare and Henry vow to hold onto each other and
their marriage as they struggle with the effects of Chrono-
Displacement Disorder, a condition that casts Henry involuntarily into
the world of time travel.";"en"
"037570485X";"The Inn at Lake Devine";"Elinor Lipman";"1999";"Random House";"http://images.amazon.com/images/P/037570485X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/037570485X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/037570485X.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0671686151";"Then She Found Me";"Elinor Lipman";"1991";"Washington Square Press";"http://images.amazon.com/images/P/0671686151.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671686151.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671686151.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"0345455916";"The Probable Future (Ballantine Reader's Circle)";"ALICE HOFFMAN";"2004";"Ballantine Books";"http://images.amazon.com/images/P/0345455916.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345455916.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345455916.01.LZZZZZZZ.jpg";"";"['Miscellaneous 8']";"";""
"1931081743";"Colonel Rutherford's Colt";"Lucius Shepard";"2003";"Subterranean Press";"http://images.amazon.com/images/P/1931081743.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1931081743.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1931081743.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"1932047247";"Government Project";"Robert Kelley";"2003";"Llumina Press";"http://images.amazon.com/images/P/1932047247.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1932047247.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1932047247.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Weapons System Loaded, the screen read, but that was a surprise to
Tom. In this tongue-in-cheek adventure, programmer Tom Chambers finds
out his project is actually part of the ultimate government weapons
system.";"en"
"1930586787";"The Plunge";"Walter Prucnel";"2002";"American Book Publishing Group";"http://images.amazon.com/images/P/1930586787.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1930586787.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1930586787.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"3401045660";"Der kleine Lord.";"Frances Hodgson Burnett";"1995";"Arena";"http://images.amazon.com/images/P/3401045660.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3401045660.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3401045660.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0156028352";"The Color Purple";"Alice Walker";"2003";"Harvest Books";"http://images.amazon.com/images/P/0156028352.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0156028352.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0156028352.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"0679733485";"The Marriage of Cadmus and Harmony";"Roberto Calasso";"1994";"Vintage Books USA";"http://images.amazon.com/images/P/0679733485.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679733485.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679733485.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Retells, in a modern interpretation, the stories of Greek mythology";"en"
"0732269199";"Nancy Wake: A Biography of Our Greatest War Heroine";"Peter Fitzsimons";"2001";"HarperCollins Publishers";"http://images.amazon.com/images/P/0732269199.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0732269199.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0732269199.01.LZZZZZZZ.jpg";"['Journalists']";"['Miscellaneous 3']";"Nancy Wake - known as &#39;The White Mouse.&#39;";"en"
"0671877046";"Glory Road";"Robert A. Heinlein";"1996";"Baen";"http://images.amazon.com/images/P/0671877046.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671877046.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671877046.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"0380761599";"Genesis Revisited";"Zecharia Sitchin";"1990";"Avon";"http://images.amazon.com/images/P/0380761599.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380761599.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380761599.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"0446609900";"26 Nights : A Sexual Adventure";"Penthouse Magazine";"2001";"Warner Books";"http://images.amazon.com/images/P/0446609900.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446609900.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446609900.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"0553281437";"Rose of the Prophet, Volume III: The Prophet of Akhran";"Margaret Weis";"1991";"Bantam";"http://images.amazon.com/images/P/0553281437.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553281437.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553281437.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Khardan, Zohra, and the wizard Mathew attempt an impossible journey
across the vast desert, the Sun&#39;s Anvil, to face in combat their
mortal enemies, led by Khardan&#39;s brother, Achmed";"en"
"0553279025";"The Paladin of the Night (Rose of Prophet No. 2)";"Margaret Weis";"1989";"Bantam";"http://images.amazon.com/images/P/0553279025.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553279025.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553279025.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"As their subjects rally their meager defenses against the evil god
Quar, Prince Khardan and Princess Zohra, aided by the wizard Mathew,
attack their enemy on another front";"en"
"0886773741";"Tailchaser's Song";"Tad Williams";"1994";"Daw Books";"http://images.amazon.com/images/P/0886773741.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886773741.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886773741.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
